index,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
16495,5,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
21356,4,4) $350 - $500,442.72,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
45914,4,"6) $750 - $1,000",918.25,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
63373,10,2) $100 - $200,102.41,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
44081,4,1) $0 - $100,73.25,1,0,Urban,1,Web,No E-Mail,0,0,0.0
4005,7,2) $100 - $200,153.87,0,1,Urban,1,Phone,Womens E-Mail,1,1,29.99
734,12,1) $0 - $100,32.51,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
47903,5,4) $350 - $500,400.06,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
18107,10,4) $350 - $500,467.54,1,0,Surburban,0,Multichannel,No E-Mail,1,0,0.0
27556,8,2) $100 - $200,106.88,1,0,Urban,0,Web,No E-Mail,1,0,0.0
13618,9,3) $200 - $350,219.84,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
8070,7,1) $0 - $100,35.66,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
43579,4,4) $350 - $500,400.5,1,0,Urban,0,Multichannel,Womens E-Mail,1,0,0.0
43519,1,2) $100 - $200,104.64,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
43191,2,2) $100 - $200,147.05,1,0,Urban,1,Web,No E-Mail,0,0,0.0
7374,1,3) $200 - $350,319.9,0,1,Urban,1,Web,No E-Mail,0,0,0.0
1658,12,1) $0 - $100,74.84,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
1421,2,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
13181,3,3) $200 - $350,290.26,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
59327,11,2) $100 - $200,118.12,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
29779,7,4) $350 - $500,497.06,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
51871,10,2) $100 - $200,113.39,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
7919,12,2) $100 - $200,117.16,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
54739,7,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0
1378,12,1) $0 - $100,87.0,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
20039,2,3) $200 - $350,221.47,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
50956,6,1) $0 - $100,48.5,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
51824,6,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
7595,3,4) $350 - $500,396.96,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
2001,4,"7) $1,000 +",1290.15,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
44535,11,1) $0 - $100,42.78,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
23031,5,3) $200 - $350,232.56,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
46805,2,2) $100 - $200,124.31,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
20703,6,5) $500 - $750,634.97,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
34151,1,3) $200 - $350,222.24,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
4647,2,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
58190,3,2) $100 - $200,181.49,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0
40134,10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
34738,9,3) $200 - $350,305.27,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
44358,6,3) $200 - $350,242.89,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0
41031,6,3) $200 - $350,229.63,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
52913,2,1) $0 - $100,51.06,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
11417,10,2) $100 - $200,165.05,1,0,Urban,1,Web,No E-Mail,0,0,0.0
31615,3,3) $200 - $350,347.57,0,1,Rural,0,Web,No E-Mail,1,0,0.0
22901,1,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
17534,1,2) $100 - $200,186.25,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
19397,2,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
2326,6,3) $200 - $350,275.97,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
4726,2,1) $0 - $100,72.91,1,0,Urban,1,Web,No E-Mail,0,0,0.0
38758,2,3) $200 - $350,315.83,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
27690,3,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
244,10,2) $100 - $200,151.43,1,0,Urban,0,Web,No E-Mail,0,0,0.0
22335,11,3) $200 - $350,328.05,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
59847,7,1) $0 - $100,50.62,0,1,Urban,0,Phone,No E-Mail,1,0,0.0
46669,9,"6) $750 - $1,000",824.88,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
6842,2,3) $200 - $350,300.65,1,0,Surburban,0,Multichannel,Womens E-Mail,1,0,0.0
41348,9,5) $500 - $750,722.85,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
42842,3,"7) $1,000 +",1357.3,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
47194,5,5) $500 - $750,579.05,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
12763,11,1) $0 - $100,78.31,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
27881,11,3) $200 - $350,231.97,0,1,Urban,0,Multichannel,No E-Mail,1,0,0.0
27034,5,2) $100 - $200,132.13,1,0,Rural,1,Web,No E-Mail,1,0,0.0
7852,8,3) $200 - $350,203.32,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
14184,2,3) $200 - $350,274.55,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
46869,10,3) $200 - $350,280.85,0,1,Urban,1,Web,No E-Mail,0,0,0.0
7093,3,3) $200 - $350,283.43,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
54479,6,3) $200 - $350,248.38,1,0,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0
61068,11,3) $200 - $350,238.36,1,0,Surburban,0,Phone,Womens E-Mail,1,0,0.0
57677,1,2) $100 - $200,159.1,1,0,Surburban,0,Web,No E-Mail,1,0,0.0
14169,5,4) $350 - $500,422.72,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0
34059,2,"6) $750 - $1,000",777.98,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
53000,6,4) $350 - $500,441.92,1,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
32168,4,2) $100 - $200,118.6,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
13715,1,4) $350 - $500,484.06,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
46463,10,1) $0 - $100,87.3,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
823,12,5) $500 - $750,618.13,1,1,Urban,1,Phone,No E-Mail,0,0,0.0
42265,9,2) $100 - $200,199.18,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
23937,3,1) $0 - $100,35.96,0,1,Urban,1,Web,No E-Mail,0,0,0.0
18615,1,3) $200 - $350,308.67,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
10727,1,5) $500 - $750,519.36,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
30055,1,3) $200 - $350,266.35,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
53204,1,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
55296,1,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
20230,1,1) $0 - $100,82.72,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
34224,2,4) $350 - $500,445.71,1,1,Urban,0,Web,Womens E-Mail,0,0,0.0
23858,9,4) $350 - $500,409.34,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
49974,3,1) $0 - $100,65.5,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
28527,12,2) $100 - $200,172.33,0,1,Urban,1,Web,Womens E-Mail,1,0,0.0
27548,7,2) $100 - $200,176.02,1,0,Urban,1,Web,No E-Mail,0,0,0.0
891,9,3) $200 - $350,254.75,1,0,Rural,1,Web,No E-Mail,0,0,0.0
33617,10,1) $0 - $100,29.99,1,0,Rural,0,Web,No E-Mail,0,0,0.0
36282,9,1) $0 - $100,61.61,0,1,Surburban,1,Web,No E-Mail,1,0,0.0
9149,3,2) $100 - $200,110.06,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
4218,4,2) $100 - $200,104.13,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
52411,1,2) $100 - $200,188.77,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
41043,10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
6754,1,3) $200 - $350,304.17,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
16422,9,"6) $750 - $1,000",857.05,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
4240,3,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
62889,1,5) $500 - $750,697.9,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
213,8,2) $100 - $200,138.62,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
11945,10,2) $100 - $200,183.36,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
63054,5,1) $0 - $100,51.92,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
31280,6,1) $0 - $100,80.61,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
44359,1,"6) $750 - $1,000",754.5,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
22564,7,2) $100 - $200,175.17,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
32928,2,1) $0 - $100,87.86,0,1,Urban,0,Web,No E-Mail,0,0,0.0
24802,4,2) $100 - $200,105.68,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
44060,1,"7) $1,000 +",1014.48,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
10703,1,3) $200 - $350,314.09,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
16049,1,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
26881,2,5) $500 - $750,547.45,1,1,Surburban,1,Web,No E-Mail,1,0,0.0
6343,11,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
48691,3,1) $0 - $100,31.42,1,0,Surburban,0,Phone,Womens E-Mail,1,0,0.0
4410,11,5) $500 - $750,587.74,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
11539,2,3) $200 - $350,243.03,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
31759,9,2) $100 - $200,176.02,1,0,Rural,1,Web,No E-Mail,0,0,0.0
12100,1,1) $0 - $100,96.38,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
26853,6,1) $0 - $100,36.64,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
21964,10,3) $200 - $350,208.04,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
7700,8,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0
23596,5,5) $500 - $750,612.39,1,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
20537,9,1) $0 - $100,56.37,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
22366,9,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0
46726,10,3) $200 - $350,347.37,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
59399,6,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0.0
32686,10,4) $350 - $500,398.11,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
38589,3,"7) $1,000 +",1319.74,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
47084,3,4) $350 - $500,390.84,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
9481,2,2) $100 - $200,115.97,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
52287,6,1) $0 - $100,50.53,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
29244,2,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,0,0,0.0
33674,5,1) $0 - $100,42.5,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
28179,9,2) $100 - $200,195.03,0,1,Rural,0,Web,No E-Mail,0,0,0.0
49977,2,5) $500 - $750,545.64,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
60005,2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
8022,2,"7) $1,000 +",1840.85,1,1,Surburban,1,Multichannel,No E-Mail,1,0,0.0
35935,3,3) $200 - $350,206.26,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
29172,2,1) $0 - $100,61.6,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
55157,2,"6) $750 - $1,000",819.09,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
1353,7,2) $100 - $200,121.54,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0
1370,7,1) $0 - $100,67.34,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
22542,5,4) $350 - $500,409.24,1,0,Urban,1,Multichannel,Womens E-Mail,1,0,0.0
59122,2,4) $350 - $500,425.89,1,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
17254,2,2) $100 - $200,164.61,0,1,Surburban,1,Web,No E-Mail,1,0,0.0
50900,1,3) $200 - $350,218.56,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
11741,4,3) $200 - $350,311.13,1,1,Urban,0,Web,Womens E-Mail,0,0,0.0
36559,3,3) $200 - $350,234.31,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
26124,3,3) $200 - $350,347.91,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
60635,4,1) $0 - $100,80.08,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
29011,2,5) $500 - $750,729.77,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
37824,5,3) $200 - $350,332.69,1,0,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
24011,9,1) $0 - $100,95.86,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
55493,8,3) $200 - $350,247.67,0,1,Rural,1,Phone,No E-Mail,0,0,0.0
58331,8,3) $200 - $350,259.88,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
11933,3,"6) $750 - $1,000",838.59,1,0,Urban,1,Multichannel,No E-Mail,0,0,0.0
20042,9,1) $0 - $100,58.72,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
59737,10,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
62445,7,3) $200 - $350,229.55,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0
14752,3,2) $100 - $200,155.35,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
54822,1,3) $200 - $350,222.02,0,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
59996,10,2) $100 - $200,109.42,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
32080,9,3) $200 - $350,336.47,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
8005,9,1) $0 - $100,90.24,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
17210,10,3) $200 - $350,223.44,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
1440,10,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,1,0,0.0
45159,10,2) $100 - $200,135.18,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
10621,7,3) $200 - $350,260.76,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
9588,1,4) $350 - $500,481.28,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
52464,6,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0.0
39752,2,2) $100 - $200,104.88,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
19457,9,2) $100 - $200,150.39,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
17971,3,1) $0 - $100,60.01,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
31092,11,2) $100 - $200,133.44,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
5500,6,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0
19164,7,3) $200 - $350,224.45,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
62726,1,"7) $1,000 +",1041.5,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
18301,10,2) $100 - $200,143.93,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
20407,8,2) $100 - $200,101.89,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
50005,6,1) $0 - $100,35.88,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
619,6,4) $350 - $500,447.01,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
53422,4,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
21723,7,4) $350 - $500,354.86,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
35335,7,3) $200 - $350,235.87,0,1,Rural,1,Multichannel,No E-Mail,0,0,0.0
34132,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
47433,2,1) $0 - $100,79.59,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
42616,7,4) $350 - $500,368.39,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
37819,3,4) $350 - $500,372.49,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
9348,1,"6) $750 - $1,000",766.99,1,1,Surburban,1,Phone,No E-Mail,1,0,0.0
34021,1,2) $100 - $200,141.5,0,1,Rural,1,Web,No E-Mail,0,0,0.0
41754,5,3) $200 - $350,230.01,1,1,Urban,1,Web,Womens E-Mail,0,0,0.0
59169,1,4) $350 - $500,417.98,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
30837,10,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
17955,1,5) $500 - $750,543.86,1,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
6665,1,"7) $1,000 +",1232.97,0,1,Rural,1,Multichannel,No E-Mail,0,0,0.0
19126,11,1) $0 - $100,82.89,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
37963,6,1) $0 - $100,70.7,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
18279,8,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
52342,9,1) $0 - $100,82.96,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
8834,1,"6) $750 - $1,000",785.19,1,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
33493,9,3) $200 - $350,217.65,1,0,Urban,1,Web,No E-Mail,0,0,0.0
4941,7,3) $200 - $350,295.55,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
59732,3,3) $200 - $350,211.49,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
36052,1,3) $200 - $350,307.6,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
10714,6,3) $200 - $350,273.54,1,1,Urban,1,Web,No E-Mail,0,0,0.0
34889,9,2) $100 - $200,112.51,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
22936,7,4) $350 - $500,448.96,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
33305,2,"7) $1,000 +",1496.11,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
51304,7,1) $0 - $100,70.47,1,0,Rural,1,Web,No E-Mail,1,0,0.0
42548,1,"7) $1,000 +",1122.45,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
47473,3,2) $100 - $200,182.87,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
43928,7,1) $0 - $100,39.07,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
7482,1,3) $200 - $350,219.8,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
55753,10,1) $0 - $100,60.08,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
25155,9,5) $500 - $750,697.74,1,0,Surburban,1,Phone,Womens E-Mail,1,0,0.0
34901,11,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
54861,2,3) $200 - $350,226.58,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
47807,1,2) $100 - $200,136.08,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
8582,10,2) $100 - $200,169.15,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
39869,5,4) $350 - $500,430.33,0,1,Urban,1,Web,Womens E-Mail,1,0,0.0
44548,10,3) $200 - $350,260.48,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
21039,1,3) $200 - $350,203.92,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
43548,10,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
28938,4,5) $500 - $750,644.25,1,1,Surburban,1,Multichannel,No E-Mail,1,0,0.0
39372,10,2) $100 - $200,140.17,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
41904,3,3) $200 - $350,321.71,0,1,Rural,1,Web,Womens E-Mail,1,0,0.0
53430,8,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
27999,7,3) $200 - $350,211.23,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
12251,10,1) $0 - $100,87.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0
47798,5,2) $100 - $200,102.84,0,1,Rural,1,Phone,No E-Mail,1,0,0.0
45822,6,2) $100 - $200,146.22,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
27091,10,4) $350 - $500,366.22,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0
43195,9,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
15309,10,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0
46226,3,4) $350 - $500,471.94,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
50525,1,2) $100 - $200,179.37,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
10099,10,3) $200 - $350,335.22,1,0,Urban,1,Multichannel,No E-Mail,0,0,0.0
29586,3,5) $500 - $750,531.18,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
36273,1,2) $100 - $200,160.53,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
38533,2,2) $100 - $200,160.21,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
15433,2,3) $200 - $350,227.93,1,0,Urban,0,Phone,Womens E-Mail,1,0,0.0
5138,4,2) $100 - $200,175.69,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
60393,6,1) $0 - $100,43.26,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
59709,10,4) $350 - $500,362.62,0,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
29390,6,3) $200 - $350,284.39,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
17759,5,1) $0 - $100,31.35,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
25366,7,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0.0
14784,1,"7) $1,000 +",1500.19,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
23894,6,2) $100 - $200,141.23,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
43428,10,3) $200 - $350,206.32,1,1,Surburban,1,Web,No E-Mail,0,0,0.0
30197,10,4) $350 - $500,498.66,1,0,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
40053,1,1) $0 - $100,43.53,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
38026,9,2) $100 - $200,148.94,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
33508,4,4) $350 - $500,424.44,0,1,Rural,0,Phone,Womens E-Mail,1,0,0.0
14724,3,2) $100 - $200,137.63,0,1,Urban,1,Web,No E-Mail,1,1,53.98
26283,8,4) $350 - $500,387.24,1,1,Rural,1,Web,Womens E-Mail,0,0,0.0
11901,3,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
37880,5,2) $100 - $200,176.34,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
1080,10,2) $100 - $200,101.85,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
6248,10,1) $0 - $100,54.77,1,0,Urban,0,Phone,No E-Mail,1,0,0.0
10782,5,2) $100 - $200,181.51,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
36903,9,2) $100 - $200,197.49,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
43371,10,1) $0 - $100,37.59,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
23940,9,2) $100 - $200,194.83,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
55929,1,3) $200 - $350,255.83,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
57693,1,4) $350 - $500,495.83,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
10804,3,2) $100 - $200,182.7,0,1,Urban,0,Web,No E-Mail,1,0,0.0
12465,4,2) $100 - $200,117.98,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
521,1,"7) $1,000 +",1515.82,1,1,Surburban,1,Multichannel,Womens E-Mail,1,1,499.0
6038,3,3) $200 - $350,247.45,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0
41557,1,1) $0 - $100,67.69,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
13398,10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
36415,4,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
61115,1,2) $100 - $200,163.59,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0
50045,9,1) $0 - $100,37.22,1,0,Urban,1,Web,No E-Mail,0,0,0.0
21449,1,4) $350 - $500,378.23,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
15609,8,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
42909,9,1) $0 - $100,81.91,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
40593,6,4) $350 - $500,395.97,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
41964,9,2) $100 - $200,163.16,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
20367,7,1) $0 - $100,66.08,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
26503,8,2) $100 - $200,109.05,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
36008,3,5) $500 - $750,657.27,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
38373,1,1) $0 - $100,49.16,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
58588,4,5) $500 - $750,581.93,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
7020,10,2) $100 - $200,177.13,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
43027,10,1) $0 - $100,65.5,1,0,Urban,0,Web,No E-Mail,0,0,0.0
